    
   BASELINE = 1    , complete set with tolerances for, detector distribution, bare channel, constant laser position
   EX_POW (W), SPOT_DIA, N_LENS, LENS_DIA (um), TOL (um), EFL (um), PDMS_LENS_DET (um), WD_PDMS, ANG, X_SHIFT, DIFF_X, DET_RAD (um), EX_DET_R, EX_DET_F, EX_SPOT_R, EX_SPOT_F, SPOT_DET_R, SPOT_DET_F, THETA, SNR
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 220              , 495       , 41.50012, 449      , 0          , 324       , 0          , 0          , 3746        , 125.391     , 721          , 48488760     , 31.15177, -1    
 , ,, , , ,270             
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 270              , 545       , 38.84731, 449      , 0          , 36        , 0          , 0          , 3273        , 118.8845    , 108          , 7263229      , 11.93024, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 270              , 545       , 38.84731, 449      , 0          , 64        , 0          , 0          , 3273        , 118.8845    , 415          , 27909640     , 23.50863, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 270              , 545       , 38.84731, 449      , 0          , 100       , 0          , 0          , 3273        , 118.8845    , 547          , 36786920     , 27.05126, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 270              , 545       , 38.84731, 449      , 0          , 144       , 0          , 0          , 3273        , 118.8845    , 548          , 36854170     , 27.07644, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 270              , 545       , 38.84731, 449      , 0          , 196       , 0          , 0          , 3273        , 118.8845    , 549          , 36921420     , 27.10161, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 270              , 545       , 38.84731, 449      , 0          , 256       , 0          , 0          , 3273        , 118.8845    , 552          , 37123170     , 27.17697, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 270              , 545       , 38.84731, 449      , 0          , 324       , 0          , 0          , 3273        , 118.8845    , 667          , 44857060     , 29.93409, -1    
 , ,, , , ,320             
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 320              , 595       , 36.4679 , 449      , 0          , 36        , 0          , 0          , 3021        , 111.3536    , 137          , 9213524      , 13.44341, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 320              , 595       , 36.4679 , 449      , 0          , 64        , 0          , 0          , 3021        , 111.3536    , 398          , 26766300     , 23.01537, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 320              , 595       , 36.4679 , 449      , 0          , 100       , 0          , 0          , 3021        , 111.3536    , 572          , 38468150     , 27.67455, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 320              , 595       , 36.4679 , 449      , 0          , 144       , 0          , 0          , 3021        , 111.3536    , 574          , 38602650     , 27.72385, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 320              , 595       , 36.4679 , 449      , 0          , 196       , 0          , 0          , 3021        , 111.3536    , 574          , 38602650     , 27.72385, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 320              , 595       , 36.4679 , 449      , 0          , 256       , 0          , 0          , 3021        , 111.3536    , 576          , 38737150     , 27.77308, -1    
   .0004    ,         25, 1.76      , 150        , 20    , 200    , 320              , 595       , 36.4679 , 449      , 0          , 324       , 0          , 0          , 3021        , 111.3536    , 600          , 40351010     , 28.35763, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 64        , 0          , 0          , 5516        , 123.7366    , 808          , 54340260     , 33.02845, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 100       , 0          , 0          , 5516        , 123.7366    , 808          , 54340260     , 33.02845, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 144       , 0          , 0          , 5516        , 123.7366    , 812          , 54609190     , 33.11245, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 196       , 0          , 0          , 5516        , 123.7366    , 812          , 54609190     , 33.11245, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 256       , 3          , .0000070183, 5516        , 123.7366    , 909          , 61132570     , 35.09498, .87E13
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 324       , 3          , .0000070183, 5516        , 123.7366    , 1155         , 77676380     , 39.73582, .11E14
 , ,, , , ,70              
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 36        , 0          , 0          , 5630        , 156.4454    , 521          , 35038650     , 26.38862, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 64        , 0          , 0          , 5630        , 156.4454    , 838          , 56357750     , 33.65392, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 100       , 0          , 0          , 5630        , 156.4454    , 838          , 56357750     , 33.65392, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 144       , 0          , 0          , 5630        , 156.4454    , 839          , 56425000     , 33.6746 , -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 196       , 0          , 0          , 5630        , 156.4454    , 841          , 56559500     , 33.71591, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 256       , 0          , 0          , 5630        , 156.4454    , 844          , 56761260     , 33.77779, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 324       , 15         , .0000685441, 5587        , 153.1465    , 1084         , 72901650     , 38.44549, .10E13
 , ,, , , ,120             
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 36        , 0          , 0          , 4637        , 131.4045    , 669          , 44991890     , 29.97998, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 64        , 0          , 0          , 4637        , 131.4045    , 808          , 54340000     , 33.02845, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 100       , 0          , 0          , 4637        , 131.4045    , 816          , 54878010     , 33.19626, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 144       , 0          , 0          , 4637        , 131.4045    , 817          , 54945270     , 33.21718, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 196       , 0          , 0          , 4637        , 131.4045    , 818          , 55012520     , 33.2381 , -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 256       , 1          , .0000011541, 4637        , 131.4045    , 820          , 55147020     , 33.27989, .47E14
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 324       , 54         , 2.193262   , 4694        , 134.9642    , 875          , 58845770     , 34.4115 , .268E8
 , ,, , , ,170             
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 36        , 0          , 0          , 3933        , 126.7613    , 697          , 46874940     , 30.61598, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 64        , 0          , 0          , 3933        , 126.7613    , 817          , 54945220     , 33.21718, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 100       , 0          , 0          , 3933        , 126.7613    , 834          , 56088510     , 33.57112, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 144       , 0          , 0          , 3933        , 126.7613    , 843          , 56693780     , 33.75717, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 196       , 0          , 0          , 3933        , 126.7613    , 847          , 56962790     , 33.83957, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 256       , 0          , 0          , 3933        , 126.7613    , 849          , 57097290     , 33.88071, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 324       , 0          , 0          , 3933        , 126.7613    , 857          , 57635300     , 34.0448 , -1    
 , ,, , , ,220             
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 36        , 0          , 0          , 3493        , 124.1748    , 653          , 43915740     , 29.61101, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 64        , 0          , 0          , 3493        , 124.1748    , 776          , 52187770     , 32.34948, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 100       , 0          , 0          , 3493        , 124.1748    , 811          , 54541590     , 33.09147, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 144       , 0          , 0          , 3493        , 124.1748    , 825          , 55483120     , 33.38416, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 196       , 0          , 0          , 3493        , 124.1748    , 832          , 55953880     , 33.52965, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 256       , 0          , 0          , 3493        , 124.1748    , 834          , 56088330     , 33.57112, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 324       , 0          , 0          , 3493        , 124.1748    , 835          , 56155580     , 33.59184, -1    
 , ,, , , ,270             
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 36        , 0          , 0          , 3148        , 114.8395    , 591          , 39746030     , 28.13973, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 64        , 0          , 0          , 3148        , 114.8395    , 715          , 48085290     , 31.0186 , -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 100       , 0          , 0          , 3148        , 114.8395    , 784          , 52725670     , 32.5204 , -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 144       , 0          , 0          , 3148        , 114.8395    , 809          , 54406970     , 33.04947, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 196       , 0          , 0          , 3148        , 114.8395    , 821          , 55214000     , 33.30076, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 256       , 0          , 0          , 3148        , 114.8395    , 826          , 55550160     , 33.40498, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 324       , 0          , 0          , 3148        , 114.8395    , 828          , 55684640     , 33.44658, -1    
 , ,, , , ,320             
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 36        , 0          , 0          , 1548        , 87.40552    , 539          , 36248840     , 26.84898, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 64        , 0          , 0          , 1548        , 87.40552    , 661          , 44453580     , 29.79601, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 100       , 0          , 0          , 1548        , 87.40552    , 736          , 49497480     , 31.48246, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 144       , 0          , 0          , 1548        , 87.40552    , 785          , 52792820     , 32.54171, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 196       , 0          , 0          , 1548        , 87.40552    , 806          , 54205100     , 32.98638, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 256       , 0          , 0          , 1548        , 87.40552    , 815          , 54810360     , 33.17533, -1    
   .0004    ,         25, 2.21      , 250        , -20   , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 324       , 0          , 0          , 1548        , 87.40552    , 819          , 55079370     , 33.259  , -1    
 , , ,250        , 0     
 , ,, , , ,20              
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 36        , 0          , 0          , 5406        , 119.2606    , 124          , 8339370      , 12.78689, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 64        , 0          , 0          , 5406        , 119.2606    , 491          , 33021200     , 25.60431, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 100       , 0          , 0          , 5406        , 119.2606    , 1235         , 83057340     , 41.14908, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 144       , 0          , 0          , 5406        , 119.2606    , 1236         , 83124520     , 41.16649, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 196       , 0          , 0          , 5406        , 119.2606    , 1236         , 83124520     , 41.16649, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 256       , 0          , 0          , 5406        , 119.2606    , 1239         , 83326270     , 41.21869, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 324       , 0          , 0          , 5406        , 119.2606    , 1257         , 84536810     , 41.53074, -1    
 , ,, , , ,70              
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 36        , 0          , 0          , 5650        , 152.535     , 176          , 11836490     , 15.24723, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 64        , 0          , 0          , 5650        , 152.535     , 832          , 55954310     , 33.52965, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 100       , 0          , 0          , 5650        , 152.535     , 1289         , 86688820     , 42.08083, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 144       , 0          , 0          , 5650        , 152.535     , 1289         , 86688820     , 42.08083, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 196       , 0          , 0          , 5650        , 152.535     , 1289         , 86688820     , 42.08083, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 256       , 0          , 0          , 5650        , 152.535     , 1291         , 86823330     , 42.11502, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 324       , 19         , .2484193   , 5583        , 151.1072    , 1276         , 85814470     , 41.85807, .345E9
 , ,, , , ,120             
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 36        , 0          , 0          , 4545        , 132.3813    , 247          , 16611370     , 18.08445, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 64        , 1          , .00581965  , 4545        , 132.3813    , 948          , 63755470     , 35.86496, .10E11
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 100       , 2          , .005824016 , 4545        , 132.3813    , 1242         , 83527740     , 41.27083, .14E11
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 144       , 2          , .005824016 , 4545        , 132.3813    , 1242         , 83527740     , 41.27083, .14E11
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 196       , 2          , .005824016 , 4545        , 132.3813    , 1244         , 83662190     , 41.30556, .14E11
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 256       , 2          , .005824016 , 4545        , 132.3813    , 1253         , 84267450     , 41.46156, .14E11
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 324       , 53         , 2.855835   , 4503        , 134.1425    , 1258         , 84603680     , 41.54803, .296E8
 , ,, , , ,170             
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 36        , 0          , 0          , 1860        , 85.16569    , 336          , 22596830     , 21.12442, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 64        , 0          , 0          , 1860        , 85.16569    , 1040         , 69942590     , 37.62719, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 100       , 0          , 0          , 1860        , 85.16569    , 1251         , 84132870     , 41.42694, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 144       , 0          , 0          , 1860        , 85.16569    , 1251         , 84132870     , 41.42694, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 196       , 0          , 0          , 1860        , 85.16569    , 1252         , 84200120     , 41.44425, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 256       , 0          , 0          , 1860        , 85.16569    , 1254         , 84334620     , 41.47887, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 324       , 0          , 0          , 1860        , 85.16569    , 1257         , 84536370     , 41.53074, -1    
 , ,, , , ,220             
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 36        , 0          , 0          , 2           , .0066305    , 415          , 27909710     , 23.50863, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 64        , 0          , 0          , 2           , .0066305    , 1060         , 71287500     , 38.001  , -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 100       , 0          , 0          , 2           , .0066305    , 1217         , 81846120     , 40.83462, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 144       , 0          , 0          , 2           , .0066305    , 1222         , 82182380     , 40.92217, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 196       , 0          , 0          , 2           , .0066305    , 1224         , 82316880     , 40.95715, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 256       , 0          , 0          , 2           , .0066305    , 1225         , 82384130     , 40.97463, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 220              , 522.083333, 40.02711, 449      , 0          , 324       , 0          , 0          , 2           , .0066305    , 1227         , 82518620     , 41.00956, -1    
 , ,, , , ,270             
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 196       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 270              , 572.083333, 37.52672, 449      , 0          , 324       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
 , ,, , , ,320             
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 196       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
   .0004    ,         25, 2.21      , 250        , 0     , 177.08 , 320              , 622.083333, 35.28135, 449      , 0          , 324       , 0          , 0          , 0           , 0           , 1227         , 82518620     , 41.00956, -1    
 , , ,250        , 20    
 , ,, , , ,20              
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 36        , 0          , 0          , 3620        , 94.38021    , 103          , 6927067      , 11.64983, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 64        , 0          , 0          , 3620        , 94.38021    , 304          , 20444940     , 20.08236, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 100       , 0          , 0          , 3620        , 94.38021    , 1032         , 69405030     , 37.47677, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 144       , 0          , 0          , 3620        , 94.38021    , 1816         , 122131300    , 50.44638, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 196       , 0          , 0          , 3620        , 94.38021    , 1818         , 122265600    , 50.4761 , -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 256       , 0          , 0          , 3620        , 94.38021    , 1820         , 122400100    , 50.5058 , -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 20               , 322.083333, 53.30746, 449      , 0          , 324       , 0          , 0          , 3620        , 94.38021    , 1845         , 124081400    , 50.87606, -1    
 , ,, , , ,70              
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 36        , 0          , 0          , 748         , 4.298777    , 107          , 7196068      , 11.87468, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 64        , 0          , 0          , 748         , 4.298777    , 300          , 20175880     , 19.94844, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 100       , 0          , 0          , 748         , 4.298777    , 1218         , 81913990     , 40.85215, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 144       , 0          , 0          , 748         , 4.298777    , 1808         , 121593200    , 50.32738, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 196       , 0          , 0          , 748         , 4.298777    , 1809         , 121660400    , 50.34227, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 256       , 0          , 0          , 748         , 4.298777    , 1813         , 121929400    , 50.40178, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 70               , 372.083333, 49.41885, 449      , 0          , 324       , 16         , .0000514905, 795         , 4.524423    , 1858         , 124955700    , 51.06782, .24E13
 , ,, , , ,120             
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 196       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 120              , 422.083333, 45.93476, 449      , 0          , 324       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
 , ,, , , ,170             
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 196       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
   .0004    ,         25, 2.21      , 250        , 20    , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1858         , 124955700    , 51.06782, -1    
